"Straßenschlüssel","Straßenname","Hausnummer","Statistischer Bezirk","Ortsteil"
"02141","Bautzner Straße","46","111","Schönefeld-Ost"
"02141","Bautzner Straße","47","110","Schönefeld-Ost"
"02141","Bautzner Straße","48","111","Schönefeld-Ost"
"02141","Bautzner Straße","49","110","Schönefeld-Ost"
"02141","Bautzner Straße","50","111","Schönefeld-Ost"
"02141","Bautzner Straße","51","110","Schönefeld-Ost"
"02141","Bautzner Straße","52","111","Schönefeld-Ost"
"02141","Bautzner Straße","53","110","Schönefeld-Ost"
"02141","Bautzner Straße","54","111","Schönefeld-Ost"
"02141","Bautzner Straße","55","110","Schönefeld-Ost"
"02141","Bautzner Straße","56","111","Schönefeld-Ost"
"02141","Bautzner Straße","58","111","Schönefeld-Ost"
"02141","Bautzner Straße","60","111","Schönefeld-Ost"
"02141","Bautzner Straße","62","111","Schönefeld-Ost"
"02141","Bautzner Straße","64","111","Schönefeld-Ost"
"02141","Bautzner Straße","66","111","Schönefeld-Ost"
"02141","Bautzner Straße","67","110","Schönefeld-Ost"
"02141","Bautzner Straße","67A","110","Schönefeld-Ost"
"02141","Bautzner Straße","68","111","Schönefeld-Ost"
"02141","Bautzner Straße","70","111","Schönefeld-Ost"
"02141","Bautzner Straße","72","111","Schönefeld-Ost"
"02141","Bautzner Straße","74","111","Schönefeld-Ost"
"06121","Bayreuther Straße","1","628","Grünau-Mitte"
"06121","Bayreuther Straße","2","628","Grünau-Mitte"
"06121","Bayreuther Straße","3","628","Grünau-Mitte"
"06121","Bayreuther Straße","4","628","Grünau-Mitte"
"06121","Bayreuther Straße","5","628","Grünau-Mitte"
"06121","Bayreuther Straße","6","628","Grünau-Mitte"
"06121","Bayreuther Straße","7","628","Grünau-Mitte"
"06121","Bayreuther Straße","8","628","Grünau-Mitte"
"06121","Bayreuther Straße","9","628","Grünau-Mitte"
"06121","Bayreuther Straße","10","628","Grünau-Mitte"
"06121","Bayreuther Straße","11","628","Grünau-Mitte"
"06121","Bayreuther Straße","12","628","Grünau-Mitte"
"06121","Bayreuther Straße","13","628","Grünau-Mitte"
"06121","Bayreuther Straße","14","628","Grünau-Mitte"
"06121","Bayreuther Straße","15","628","Grünau-Mitte"
"06121","Bayreuther Straße","16","628","Grünau-Mitte"
"06121","Bayreuther Straße","17","628","Grünau-Mitte"
"06121","Bayreuther Straße","18","628","Grünau-Mitte"
"06121","Bayreuther Straße","19","628","Grünau-Mitte"
"06121","Bayreuther Straße","20","628","Grünau-Mitte"
"06121","Bayreuther Straße","21","628","Grünau-Mitte"
"06121","Bayreuther Straße","22","628","Grünau-Mitte"
"06121","Bayreuther Straße","23","628","Grünau-Mitte"
"06121","Bayreuther Straße","24","628","Grünau-Mitte"
"06121","Bayreuther Straße","25","628","Grünau-Mitte"
"06121","Bayreuther Straße","26","628","Grünau-Mitte"
"06121","Bayreuther Straße","27","628","Grünau-Mitte"
"06121","Bayreuther Straße","28","628","Grünau-Mitte"
"06121","Bayreuther Straße","29","628","Grünau-Mitte"
"06121","Bayreuther Straße","30","628","Grünau-Mitte"
"06121","Bayreuther Straße","31","628","Grünau-Mitte"
"06121","Bayreuther Straße","32","628","Grünau-Mitte"
"06121","Bayreuther Straße","33","628","Grünau-Mitte"
"06121","Bayreuther Straße","34","628","Grünau-Mitte"
"06121","Bayreuther Straße","35","628","Grünau-Mitte"
"06121","Bayreuther Straße","36","628","Grünau-Mitte"
"06121","Bayreuther Straße","37","628","Grünau-Mitte"
"06121","Bayreuther Straße","38","628","Grünau-Mitte"
"06121","Bayreuther Straße","39","628","Grünau-Mitte"
"06121","Bayreuther Straße","41","628","Grünau-Mitte"
"06121","Bayreuther Straße","42","628","Grünau-Mitte"
"06121","Bayreuther Straße","43","628","Grünau-Mitte"
"06121","Bayreuther Straße","45","628","Grünau-Mitte"
"04038","Bayrischer Platz","1","022","Zentrum-Südost"
"04038","Bayrischer Platz","2","022","Zentrum-Südost"
"04078","Bechsteinweg","1","421","Marienbrunn"
"04078","Bechsteinweg","2","421","Marienbrunn"
"04078","Bechsteinweg","3","421","Marienbrunn"
"04078","Bechsteinweg","4","421","Marienbrunn"
"04078","Bechsteinweg","5","421","Marienbrunn"
"04078","Bechsteinweg","6","421","Marienbrunn"
"04078","Bechsteinweg","7","421","Marienbrunn"
"04078","Bechsteinweg","8","421","Marienbrunn"
"04078","Bechsteinweg","9","421","Marienbrunn"
"04078","Bechsteinweg","10","421","Marienbrunn"
"04078","Bechsteinweg","11","421","Marienbrunn"
"04078","Bechsteinweg","12","421","Marienbrunn"
"04078","Bechsteinweg","14","421","Marienbrunn"
"04078","Bechsteinweg","15","421","Marienbrunn"
"04078","Bechsteinweg","16","421","Marienbrunn"
"06150","Beckerstraße","2","721","Neulindenau"
"06150","Beckerstraße","3","721","Neulindenau"
"06150","Beckerstraße","3A","721","Neulindenau"
"06150","Beckerstraße","3B","721","Neulindenau"
"06150","Beckerstraße","3C","721","Neulindenau"
"06150","Beckerstraße","3D","721","Neulindenau"
"06150","Beckerstraße","3E","721","Neulindenau"
"06150","Beckerstraße","4","721","Neulindenau"
"06150","Beckerstraße","5","721","Neulindenau"
"06150","Beckerstraße","6","721","Neulindenau"
"06150","Beckerstraße","7","721","Neulindenau"
"06150","Beckerstraße","8","721","Neulindenau"
"06150","Beckerstraße","10","721","Neulindenau"
"06150","Beckerstraße","12","721","Neulindenau"
"06150","Beckerstraße","14","721","Neulindenau"
"06150","Beckerstraße","16","721","Neulindenau"
"06150","Beckerstraße","18","721","Neulindenau"
"06150","Beckerstraße","20","721","Neulindenau"
"06150","Beckerstraße","22","721","Neulindenau"
"06150","Beckerstraße","23","720","Neulindenau"
"06150","Beckerstraße","24","721","Neulindenau"
"06150","Beckerstraße","25","720","Neulindenau"
"06150","Beckerstraße","26","720","Neulindenau"
"06150","Beckerstraße","27","720","Neulindenau"
"06150","Beckerstraße","28","720","Neulindenau"
"06150","Beckerstraße","29","720","Neulindenau"
"06150","Beckerstraße","30","720","Neulindenau"
"06150","Beckerstraße","31","720","Neulindenau"
"06150","Beckerstraße","32","720","Neulindenau"
"06150","Beckerstraße","33","720","Neulindenau"
"06150","Beckerstraße","34","720","Neulindenau"
"06150","Beckerstraße","36","720","Neulindenau"
"06150","Beckerstraße","38","720","Neulindenau"
"06150","Beckerstraße","40","720","Neulindenau"
"06150","Beckerstraße","42","720","Neulindenau"
"06150","Beckerstraße","44","720","Neulindenau"
"06150","Beckerstraße","46","720","Neulindenau"
"06150","Beckerstraße","48","720","Neulindenau"
"06150","Beckerstraße","50","720","Neulindenau"
"06150","Beckerstraße","52","720","Neulindenau"
"06150","Beckerstraße","54","720","Neulindenau"
"06150","Beckerstraße","56","720","Neulindenau"
"05051","Beethovenstraße","6","030","Zentrum-Süd"
"05051","Beethovenstraße","8","030","Zentrum-Süd"
"05051","Beethovenstraße","10","030","Zentrum-Süd"
"05051","Beethovenstraße","11","030","Zentrum-Süd"
"05051","Beethovenstraße","12","030","Zentrum-Süd"
"05051","Beethovenstraße","14","030","Zentrum-Süd"
"05051","Beethovenstraße","15","030","Zentrum-Süd"
"05051","Beethovenstraße","16","030","Zentrum-Süd"
"05051","Beethovenstraße","17","030","Zentrum-Süd"
"05051","Beethovenstraße","19","030","Zentrum-Süd"
"05051","Beethovenstraße","21","030","Zentrum-Süd"
"05051","Beethovenstraße","25","030","Zentrum-Süd"
"05051","Beethovenstraße","29","030","Zentrum-Süd"
"05051","Beethovenstraße","31","030","Zentrum-Süd"
"05051","Beethovenstraße","33","030","Zentrum-Süd"
"05051","Beethovenstraße","35","030","Zentrum-Süd"
"02827","Begonienweg","1","272","Engelsdorf"
"02827","Begonienweg","3","272","Engelsdorf"
"02827","Begonienweg","4","272","Engelsdorf"
"02827","Begonienweg","6","272","Engelsdorf"
"02827","Begonienweg","7","272","Engelsdorf"
"02827","Begonienweg","9","272","Engelsdorf"
"02827","Begonienweg","10","272","Engelsdorf"
"02827","Begonienweg","11","272","Engelsdorf"
"04184","Bei der Krähenhütte","7","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","8","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","8A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","9","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","10","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","10A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","11","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","12","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","12A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","13","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","14","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","14A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","15","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","16","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","16A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","17","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","18","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","18A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","19","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","20","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","20A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","21","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","22","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","22A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","23","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","24","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","24A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","25","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","26","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","26A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","27","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","28","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","28A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","29","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","30","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","30A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","31","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","32","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","32A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","33","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","34","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","34A","440","Dölitz-Dösen"
"04184","Bei der Krähenhütte","35","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","37","441","Dölitz-Dösen"
"04184","Bei der Krähenhütte","39","441","Dölitz-Dösen"
"05110","Beipertstraße","3","504","Schleußig"
"05110","Beipertstraße","4","504","Schleußig"
"05110","Beipertstraße","5","504","Schleußig"
"05110","Beipertstraße","6","504","Schleußig"
"05110","Beipertstraße","7","504","Schleußig"
"05110","Beipertstraße","9","504","Schleußig"
"02387","Belterstraße","1","113","Schönefeld-Ost"
"02387","Belterstraße","2","113","Schönefeld-Ost"
"02387","Belterstraße","3","113","Schönefeld-Ost"
"02387","Belterstraße","4","113","Schönefeld-Ost"
"02387","Belterstraße","5","113","Schönefeld-Ost"
"02387","Belterstraße","6","113","Schönefeld-Ost"
"02387","Belterstraße","7","113","Schönefeld-Ost"
"02387","Belterstraße","8","113","Schönefeld-Ost"
"02387","Belterstraße","9","113","Schönefeld-Ost"
"02387","Belterstraße","10","113","Schönefeld-Ost"
"02387","Belterstraße","11","113","Schönefeld-Ost"
"02387","Belterstraße","12","113","Schönefeld-Ost"
"02387","Belterstraße","13","113","Schönefeld-Ost"
"02387","Belterstraße","14","113","Schönefeld-Ost"
"02387","Belterstraße","15","113","Schönefeld-Ost"
"02387","Belterstraße","16","113","Schönefeld-Ost"
"02387","Belterstraße","17","113","Schönefeld-Ost"
"02387","Belterstraße","19","113","Schönefeld-Ost"
"02387","Belterstraße","21","113","Schönefeld-Ost"
"02387","Belterstraße","23","113","Schönefeld-Ost"
"02387","Belterstraße","25","113","Schönefeld-Ost"
"02387","Belterstraße","27","113","Schönefeld-Ost"
"02387","Belterstraße","29","113","Schönefeld-Ost"
"02387","Belterstraße","31","113","Schönefeld-Ost"
"02387","Belterstraße","33","113","Schönefeld-Ost"
"08100","Benedekring","6","802","Möckern"
"08100","Benedekring","8","802","Möckern"
"08100","Benedekring","10","802","Möckern"
"08100","Benedekring","11","802","Möckern"
"08100","Benedekring","12","802","Möckern"
"08100","Benedekring","13","802","Möckern"
"08100","Benedekring","14","802","Möckern"
"08100","Benedekring","15","802","Möckern"
"08100","Benedekring","16","802","Möckern"
"08100","Benedekring","17","802","Möckern"
"08100","Benedekring","18","802","Möckern"
"08100","Benedekring","19","802","Möckern"
"08100","Benedekring","20","802","Möckern"
"08100","Benedekring","21","802","Möckern"
"08100","Benedekring","22","802","Möckern"
"08100","Benedekring","23","802","Möckern"
"08100","Benedekring","24","802","Möckern"
"08100","Benedekring","25","802","Möckern"
"08100","Benedekring","26","802","Möckern"
"08100","Benedekring","27","802","Möckern"
"08100","Benedekring","28","802","Möckern"
"08100","Benedekring","29","802","Möckern"
"08100","Benedekring","30","802","Möckern"
"08100","Benedekring","31","802","Möckern"
"08100","Benedekring","32","802","Möckern"
"08100","Benedekring","33","802","Möckern"
"08100","Benedekring","34","802","Möckern"
"08100","Benedekring","35","802","Möckern"
"08100","Benedekring","36","802","Möckern"
"08100","Benedekring","37","802","Möckern"
"08100","Benedekring","38","802","Möckern"
"08100","Benedekring","39","802","Möckern"
"08100","Benedekring","40","802","Möckern"
"08100","Benedekring","41","802","Möckern"
"08100","Benedekring","43","802","Möckern"
"08100","Benedekring","45","802","Möckern"
"08100","Benedekring","45A","802","Möckern"
"08100","Benedekring","45B","802","Möckern"
"08100","Benedekring","45C","802","Möckern"
"08100","Benedekring","45D","802","Möckern"
"08100","Benedekring","45E","802","Möckern"
"08100","Benedekring","45F","802","Möckern"
"08100","Benedekring","45G","802","Möckern"
"08100","Benedekring","45H","802","Möckern"
"08100","Benedekring","45J","802","Möckern"
"08100","Benedekring","47","802","Möckern"
"08100","Benedekring","49","802","Möckern"
"08100","Benedekring","51","802","Möckern"
"08100","Benedekring","53","802","Möckern"
"07163","Benediktusstraße","1","731","Leutzsch"
"07163","Benediktusstraße","1A","731","Leutzsch"
"07163","Benediktusstraße","2","734","Leutzsch"
"07163","Benediktusstraße","2A","731","Leutzsch"
"07163","Benediktusstraße","3","731","Leutzsch"
"07163","Benediktusstraße","4","734","Leutzsch"
"07163","Benediktusstraße","5","734","Leutzsch"
"07163","Benediktusstraße","6","734","Leutzsch"
"07163","Benediktusstraße","7","734","Leutzsch"
"07163","Benediktusstraße","8","734","Leutzsch"
"07163","Benediktusstraße","9","734","Leutzsch"
"07163","Benediktusstraße","10","734","Leutzsch"
"07163","Benediktusstraße","11","734","Leutzsch"
"07163","Benediktusstraße","12","734","Leutzsch"
"07163","Benediktusstraße","13","734","Leutzsch"
"08039","Benedixstraße","3","916","Gohlis-Mitte"
"08039","Benedixstraße","4","916","Gohlis-Mitte"
"08039","Benedixstraße","5","916","Gohlis-Mitte"
"08039","Benedixstraße","7","916","Gohlis-Mitte"
"08039","Benedixstraße","8","916","Gohlis-Mitte"
"08039","Benedixstraße","9","916","Gohlis-Mitte"
"08039","Benedixstraße","10","916","Gohlis-Mitte"
"08039","Benedixstraße","11","916","Gohlis-Mitte"
"08039","Benedixstraße","12","916","Gohlis-Mitte"
"08039","Benedixstraße","13","916","Gohlis-Mitte"
"08039","Benedixstraße","15","916","Gohlis-Mitte"
"02266","Bennigsenstraße","1","212","Volkmarsdorf"
"02266","Bennigsenstraße","3","210","Volkmarsdorf"
"02266","Bennigsenstraße","5","210","Volkmarsdorf"
"02266","Bennigsenstraße","10","210","Volkmarsdorf"
"02266","Bennigsenstraße","14","210","Volkmarsdorf"
"02266","Bennigsenstraße","16","210","Volkmarsdorf"
"02266","Bennigsenstraße","18","210","Volkmarsdorf"
"02266","Bennigsenstraße","20","210","Volkmarsdorf"
"02266","Bennigsenstraße","22","210","Volkmarsdorf"
"02266","Bennigsenstraße","24","210","Volkmarsdorf"
"02266","Bennigsenstraße","26","210","Volkmarsdorf"
"02266","Bennigsenstraße","28","210","Volkmarsdorf"
"02266","Bennigsenstraße","30","210","Volkmarsdorf"
"02266","Bennigsenstraße","32","210","Volkmarsdorf"
"06141","Berberitzenstraße","1","240","Paunsdorf"
"06141","Berberitzenstraße","2","240","Paunsdorf"
"06141","Berberitzenstraße","3","240","Paunsdorf"
"06141","Berberitzenstraße","5","240","Paunsdorf"
"02701","Bergahornstraße","1","271","Engelsdorf"
"02701","Bergahornstraße","2","271","Engelsdorf"
"02701","Bergahornstraße","3","271","Engelsdorf"
"02701","Bergahornstraße","4","271","Engelsdorf"
"02701","Bergahornstraße","5","271","Engelsdorf"
"02701","Bergahornstraße","7","271","Engelsdorf"
"02701","Bergahornstraße","8","271","Engelsdorf"
"02701","Bergahornstraße","8A","271","Engelsdorf"
"02701","Bergahornstraße","8B","271","Engelsdorf"
"02701","Bergahornstraße","8C","271","Engelsdorf"
"02701","Bergahornstraße","9","271","Engelsdorf"
"02701","Bergahornstraße","10","271","Engelsdorf"
"02136","Bergerstraße","1","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","2","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","3","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","4","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","5","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","6","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","8","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","10","105","Schönefeld-Abtnaundorf"
"02136","Bergerstraße","12","105","Schönefeld-Abtnaundorf"
"07054","Berggartenstraße","1","908","Gohlis-Süd"
"07054","Berggartenstraße","1A","908","Gohlis-Süd"
"07054","Berggartenstraße","2","902","Gohlis-Süd"
"07054","Berggartenstraße","3","908","Gohlis-Süd"
"07054","Berggartenstraße","3A","908","Gohlis-Süd"
"07054","Berggartenstraße","4","902","Gohlis-Süd"
"07054","Berggartenstraße","5","908","Gohlis-Süd"
"07054","Berggartenstraße","5A","908","Gohlis-Süd"
"07054","Berggartenstraße","6","902","Gohlis-Süd"
"07054","Berggartenstraße","7","908","Gohlis-Süd"
"07054","Berggartenstraße","8","902","Gohlis-Süd"
"07054","Berggartenstraße","9","908","Gohlis-Süd"
"07054","Berggartenstraße","10","902","Gohlis-Süd"
"07054","Berggartenstraße","11","908","Gohlis-Süd"
"07054","Berggartenstraße","12","902","Gohlis-Süd"
