st_transform,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,id,reinigungsklasse,fahrbahnwinterdienst,laenge,kehrmeter,kehrmeter_pro_jahr
"MULTILINESTRING ((12.158077 54.102999,12.158071 54.103001,12.157842 54.102579,12.157607 54.102337,12.157285 54.101776,12.157224 54.101687,12.157147 54.101625,12.1565 54.10142,12.156444 54.101406,12.156363 54.10141,12.155242 54.101609,12.154694 54.101712,12.154595 54.101734,12.154555 54.101777,12.154577 54.101841,12.154639 54.101919,12.154768 54.101986,12.154893 54.102025,12.155372 54.102174,12.155683 54.102277,12.155758 54.102336,12.15583 54.102442,12.155889 54.102564,12.156151 54.10305,12.15629 54.10316,12.15641 54.103239,12.156494 54.103318,12.156613 54.103535,12.156776 54.103864),(12.155828 54.101505,12.155853 54.101548,12.155934 54.101697,12.155957 54.101727,12.155988 54.101746,12.156338 54.101859,12.156387 54.101882,12.156433 54.101912,12.156468 54.101944,12.156491 54.10197,12.156563 54.102115,12.156667 54.102309,12.156739 54.102471,12.156878 54.102795,12.156929 54.102889,12.156964 54.102935,12.157012 54.102972,12.157071 54.103013,12.157119 54.103044,12.157173 54.103088,12.157264 54.103171),(12.156613 54.103535,12.157252 54.103418,12.157293 54.1034,12.1573 54.103363,12.157246 54.103187,12.157284 54.103155,12.157335 54.10314,12.158071 54.103001,12.158076 54.10301,12.158387 54.103565))",3a68e812-b1f7-47cf-b62b-9db3f169e2bb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dierkower Höhe,"01830",0000001830-001,6,C,1050.69,2429.83,126350.94
"MULTILINESTRING ((12.11592 54.088111,12.115975 54.088192,12.116183 54.088463,12.11635 54.08876,12.116563 54.088994,12.116771 54.089249,12.117197 54.089715,12.117709 54.090282),(12.115296 54.087334,12.115725 54.087589,12.115782 54.087622,12.115814 54.087656,12.115837 54.087706,12.115848 54.087799,12.115904 54.088059,12.11592 54.088111,12.11592 54.088111),(12.113768 54.085738,12.114341 54.086366,12.114791 54.086872,12.114981 54.087062,12.115089 54.087176,12.115174 54.087252,12.115252 54.087308,12.115296 54.087334))",15f37552-e1ba-4b48-bc7b-b6934481991c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Margaretenstr.,"06850",0000006850-001,6,B,573.87,1327.13,69010.85
"MULTILINESTRING ((12.157835 54.126116,12.157707 54.126167,12.15766 54.126247,12.157352 54.127139,12.157284 54.127349,12.157263 54.127505,12.157246 54.12769,12.157246 54.128451,12.157259 54.129844,12.157257 54.130978,12.157265 54.131807,12.15727 54.131957,12.157267 54.132022,12.157221 54.132064,12.157122 54.13208,12.157042 54.132057,12.157009 54.132014,12.157016 54.131964,12.157056 54.131931,12.157265 54.131807))",0ec46ca2-3442-4175-bb5e-15f3ab5242f0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Erlensumpfstr.,"10420",0000010420-001,7,B,717.74,1659.85,43155.98
"MULTILINESTRING ((12.095319 54.076113,12.095448 54.075996,12.09599 54.075521,12.096824 54.074827,12.098041 54.07533,12.098179 54.075315,12.098457 54.075094,12.09844 54.075026,12.09729 54.074553,12.097128 54.074564,12.096824 54.074827))",5be4852d-4075-4bba-8b1f-4d2db416270a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Justus-von-Liebig-Weg,"04060",0000004060-001,6,C,456.54,1055.79,54901.31
"MULTILINESTRING ((12.108594 54.113654,12.109561 54.113376,12.109581 54.113281,12.109633 54.113182,12.109679 54.113125,12.109721 54.11309,12.109791 54.113066,12.110283 54.112929,12.111812 54.112522,12.111965 54.112486,12.11213 54.112483,12.112183 54.112485,12.112276 54.112505,12.11239 54.11255,12.112453 54.1126,12.112497 54.112677,12.112506 54.112741,12.112488 54.112814,12.112389 54.112911,12.112306 54.112939,12.111522 54.11315,12.111237 54.113225,12.110174 54.113504,12.110077 54.113519,12.109972 54.113512,12.109863 54.11349,12.109726 54.113453,12.109561 54.113376))",5dcca6e2-b6df-493b-a1d5-afaa2a74c783,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Hechtgraben,"10040",0000010040-001,6,B,543.37,1256.60,65343.07
"MULTILINESTRING ((12.147161 54.116174,12.147218 54.116196,12.147277 54.116271,12.147065 54.116348,12.14699 54.11624,12.147159 54.116175,12.146956 54.115878,12.146393 54.115757,12.145671 54.115962,12.145604 54.116024))",47583362-86b9-4104-accd-8cf556f730f6,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kranichhof,"06220",0000006220-001,6,C,191.59,443.07,23039.69
"MULTILINESTRING ((12.054303 54.120836,12.054276 54.121025,12.054238 54.121252,12.054251 54.121326,12.054326 54.121364,12.054461 54.121379,12.054609 54.121386,12.055086 54.121426),(12.054335 54.120685,12.054328 54.120655,12.054299 54.120622,12.05424 54.120601,12.054178 54.120606,12.054136 54.120622,12.054114 54.120649,12.054112 54.120692,12.05414 54.120737,12.054188 54.120774,12.054303 54.120836,12.054313 54.120794,12.054328 54.120743,12.054335 54.120685,12.054335 54.120685))",add63de1-d1b7-4f5e-aa66-3e5f83ca4ece,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Eduard-Vilde-Str.,"02040",0000002040-001,6,C,176.63,408.47,21240.68
"MULTILINESTRING ((12.13551 54.091228,12.136928 54.091389,12.137083 54.091391))",ddfb81a8-906c-4891-9784-0dda75de20af,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Pläterstr.,"07660",0000007660-001,6,C,104.65,242.01,12584.71
"MULTILINESTRING ((12.150731 54.114411,12.150747 54.114353,12.150804 54.11433,12.150753 54.114253,12.150691 54.114218,12.150477 54.11427,12.150546 54.114371,12.150723 54.114402,12.151633 54.115462))",e250bf9f-304a-45e6-a1dd-a40f27757778,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zur Kirschblüte,"10020",0000010020-001,6,C,197.37,456.44,23734.77
"MULTILINESTRING ((12.041798 54.140807,12.043255 54.140792,12.043691 54.140794,12.0437 54.141947,12.043697 54.142613,12.043696 54.143886,12.043705 54.145485,12.04369 54.146192,12.043686 54.146489,12.043476 54.146599,12.043387 54.146652,12.043319 54.146711,12.043319 54.146771,12.043341 54.146824,12.043401 54.146862,12.043496 54.146867,12.043574 54.146854,12.043652 54.146808,12.043678 54.14672,12.043683 54.146617,12.043686 54.146489),(12.046042 54.134629,12.043683 54.134626,12.043683 54.134131,12.043683 54.134035,12.043684 54.133299,12.043649 54.133236,12.043552 54.13318,12.043395 54.133157,12.043284 54.13319,12.043201 54.133258,12.043197 54.133515,12.043199 54.133734,12.043224 54.133799,12.04329 54.133842,12.043371 54.133875,12.043512 54.133915,12.043597 54.133955,12.043641 54.133994,12.043678 54.134038),(12.043276 54.13808,12.043276 54.138774),(12.040765 54.138212,12.041798 54.138232,12.04257 54.138075,12.043676 54.138074),(12.043683 54.134626,12.043681 54.135094,12.04368 54.136023,12.043686 54.136497,12.046031 54.136502),(12.046021 54.137434,12.044224 54.137438,12.043689 54.137433,12.043687 54.138165,12.04368 54.138859,12.043687 54.139646,12.043691 54.140794),(12.044185 54.136025,12.044193 54.135577,12.04422 54.135538,12.044317 54.13553,12.046018 54.135542),(12.043681 54.135094,12.046037 54.135104),(12.043689 54.137433,12.043682 54.136961,12.043686 54.136497),(12.043682 54.136961,12.046018 54.136966))",549ec7ae-d86a-4cfd-a88b-102b4ec8d1b3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ostseeallee,"07370",0000007370-001,6,A,3054.41,7063.63,367308.69
"MULTILINESTRING ((12.066063 54.115685,12.066566 54.115702,12.06681 54.115717,12.066978 54.115745,12.06709 54.115785,12.067194 54.11584,12.067269 54.115896,12.067318 54.115948,12.067569 54.116224,12.067841 54.116521,12.068068 54.116703,12.068282 54.11684,12.068509 54.116955,12.06888 54.117095,12.069149 54.117179,12.069637 54.117271,12.070019 54.117299,12.070409 54.117315,12.071024 54.117358,12.071239 54.117385,12.071585 54.117437,12.072005 54.117525,12.072382 54.117632,12.073111 54.117866,12.073587 54.118039,12.074192 54.118262,12.075145 54.118651,12.075599 54.118859,12.076139 54.119124,12.076533 54.119335,12.077 54.119617,12.077168 54.119749,12.078071 54.120568,12.079799 54.122136,12.080577 54.122845,12.08117 54.123371,12.081474 54.123689,12.081564 54.123822,12.081631 54.123935,12.08167 54.124039,12.081703 54.124221,12.081668 54.124498,12.081603 54.124666,12.081501 54.124827,12.081342 54.125001,12.081126 54.125163,12.080905 54.125299,12.080596 54.125433,12.079956 54.125698,12.078053 54.126419,12.077328 54.126695,12.076786 54.126942,12.076384 54.127193,12.076194 54.127333,12.075968 54.127531,12.075793 54.127716,12.075644 54.127905,12.075537 54.128069,12.075417 54.128259,12.07531 54.12844,12.075273 54.128548,12.075224 54.128783,12.075214 54.129045,12.075234 54.12917,12.075268 54.129298,12.075371 54.12954,12.075505 54.129861,12.07598 54.130825,12.077077 54.133096,12.07757 54.134096,12.078633 54.136292,12.078841 54.136728))",2f11a5b5-31a0-443b-8d8e-2a7a6fd970ee,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schmarler Damm,"08290",0000008290-001,6,A,3086.53,7137.91,371171.28
"MULTILINESTRING ((12.103017 54.086241,12.103634 54.086953,12.103886 54.087231,12.103974 54.087298,12.104071 54.087342,12.104361 54.087436))",ffd6c274-2fb8-4f15-bdbc-96f88435ecf2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dornblüthstr.,"01870",0000001870-001,6,C,163.12,377.23,19616.03
"MULTILINESTRING ((12.105573 54.08828,12.105483 54.088158,12.105414 54.087977,12.105637 54.087765,12.106329 54.087091,12.106531 54.086904,12.106673 54.086778,12.106758 54.086714,12.10686 54.086676,12.107251 54.086558))",01727010-2af1-4ddb-b391-2c0b07ff7610,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hospitalstr.,"03710",0000003710-001,6,C,238.01,550.42,28621.94
"MULTILINESTRING ((12.145456 54.089236,12.146375 54.089151))",4ee0da91-8a19-4430-a02d-cade7c63727a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Bliesathsberg,"00330",0000000330-001,7,C,60.88,140.79,3660.57
"MULTILINESTRING ((12.096304 54.088984,12.09684 54.089631,12.097177 54.089989,12.097515 54.090352,12.098063 54.090971,12.098512 54.091482,12.098812 54.091833,12.098816 54.091871,12.098752 54.091905,12.098687 54.091922,12.098614 54.091922,12.098558 54.091872,12.09851 54.091822,12.098 54.091248,12.097876 54.091111,12.097557 54.090753,12.096948 54.090056,12.096255 54.089284,12.096052 54.089067,12.095349 54.08827,12.094907 54.087757,12.094722 54.087547),(12.097177 54.089989,12.096948 54.090056),(12.094661 54.087011,12.094725 54.087144,12.094698 54.08749,12.094722 54.087547,12.095121 54.087552,12.095128 54.087453,12.095156 54.087151,12.095257 54.087028),(12.095983 54.088601,12.096005 54.088625),(12.096052 54.089067,12.096304 54.088984,12.096005 54.088625,12.095664 54.08825,12.09514 54.087679,12.095118 54.087649,12.095114 54.087602,12.095121 54.087552))",3e36276b-1e5c-4410-a0a6-c8778eef6d73,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hans-Sachs-Allee,"03340",0000003340-001,6,B,1289.73,2982.63,155096.74
"MULTILINESTRING ((12.060571 54.123806,12.064231 54.124013),(12.064022 54.125079,12.063662 54.125079,12.063453 54.125032,12.063206 54.124825,12.062906 54.124507,12.062788 54.124362,12.062782 54.124303,12.062829 54.123934,12.062829 54.123934,12.062829 54.123963))",b439a5c8-30d1-44d9-863b-1dc58a5786e3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Knud-Rasmussen-Str.,"06110",0000006110-001,6,C,416.08,962.23,50035.78
"MULTILINESTRING ((12.13278 54.08155,12.133157 54.081214,12.13478 54.079786,12.134979 54.079594,12.135212 54.079392,12.135913 54.078768,12.136414 54.078314))",8d9adb39-7783-432e-9199-186ff0a0c0df,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Thomas-Mann-Str.,"08930",0000008930-001,6,C,431.67,998.28,51910.56
"MULTILINESTRING ((12.143693 54.087241,12.143698 54.087143,12.143688 54.087072,12.14365 54.087039,12.143623 54.086995,12.143618 54.086808))",bef2358a-4107-43ea-ac1c-4d7a83d25bf1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Viergelindenbrücke,"00640",0000000640-001,6,B,49.30,114.01,5928.58
"MULTILINESTRING ((12.143435 54.08981,12.143517 54.089823,12.143743 54.089824,12.144047 54.089816,12.144346 54.089796,12.144634 54.089765,12.145161 54.089715,12.145556 54.089666),(12.142043 54.089622,12.142308 54.089684,12.14268 54.089762,12.143266 54.089832,12.143401 54.089842))",68c9bcbc-df3b-4402-af6c-f4f13230bcaf,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Fischbank,"02420",0000002420-001,7,C,233.00,538.84,14009.73
"MULTILINESTRING ((12.079668 54.176412,12.079524 54.176787,12.079381 54.177168,12.079131 54.177865,12.07906 54.178077,12.078895 54.178494,12.07881 54.178779,12.078708 54.17904,12.07865 54.179187))",db79e703-162e-4073-9685-f3351b1cd83b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kurhausstr.,"06350",0000006350-001,5,A,316.01,730.80,114005.54
"MULTILINESTRING ((12.0654159638706 54.1560925551793,12.0629667916256 54.1565387511508,12.0629023494478 54.1565387848466,12.0628593082336 54.1565198510044,12.0628163629614 54.1564631841204,12.0627572686619 54.1564568362775,12.0624725936128 54.1564790851172),(12.0612318817858 54.155902677674,12.0610497206517 54.1547514650182),(12.0612318817858 54.155902677674,12.0596612158622 54.1559780340588),(12.0639646589172 54.1557499650862,12.0623583466633 54.1558303168157,12.0620695255462 54.1558409774386,12.0617028188281 54.1558688368446,12.0612318817858 54.155902677674),(12.0610497206517 54.1547514650182,12.0610570310172 54.1547265755065,12.0610516142991 54.1546861500537,12.0610218854059 54.1546625370929,12.0609594158748 54.1546489130017,12.0608766247137 54.1546595560791,12.0608492721653 54.1546906547053,12.0608514797771 54.154734765248,12.0608758597388 54.1547640409041,12.0609182763393 54.1547764174237,12.0609755273788 54.1547801617311,12.0610200530593 54.1547695379926,12.0610497206517 54.1547514650182),(12.0654159638706 54.1560925551793,12.0654156581605 54.1560928248668),(12.0654159638706 54.1560925551793,12.0654318535594 54.1560739495739,12.065447890771 54.1560518401094,12.0654531785005 54.1560077255838,12.0654531138313 54.1559667583834,12.065479998892 54.1559320653544,12.0655228277132 54.1559130857162,12.0655926113378 54.1559036144621,12.0656530882901 54.1559133740963,12.0656949150071 54.1559382370732,12.0657163893934 54.1559666149261,12.0657109238233 54.1559949176453,12.0656843450499 54.1560296105583,12.0656197905514 54.15605489093,12.0654318783697 54.1560896716352,12.0654159638706 54.1560925551793))",97544496-76d4-4996-8471-2a1a7a5d573e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bützower Str.,"09500",0000009500-001,6,A,726.44,1679.97,87358.19
"MULTILINESTRING ((12.098841 54.096101,12.098953 54.096031,12.09967 54.095808,12.100598 54.095549,12.101291 54.095366,12.101859 54.095201,12.103019 54.094844,12.104224 54.094473,12.105821 54.093977,12.10774 54.093389),(12.107228 54.092779,12.107399 54.09299,12.10774 54.093389,12.1082 54.093252,12.108632 54.093119,12.108906 54.093035,12.10925 54.092933))",ef53f06f-b12f-4cb7-aaa2-4373dc07d658,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Werftstr.,"09680",0000009680-001,6,A,843.40,1950.45,101423.24
"MULTILINESTRING ((12.122019 54.08774,12.122123 54.087636,12.122503 54.087085,12.122617 54.086891,12.122717 54.086732,12.123585 54.085323),(12.123585 54.085323,12.123704 54.085146,12.12412 54.084474,12.124573 54.083732))",761aed20-89ae-4a27-a077-a7c93153c0c3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Feldstr.,"02360",0000002360-001,6,C,476.67,1102.35,57322.05
"MULTILINESTRING ((12.074998 54.120364,12.076057 54.121305,12.0776 54.12271,12.078783 54.12379,12.079514 54.124448,12.080596 54.125433))",b21d5961-bd52-4ee3-82d7-fdbf94fee4b8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Handelsstr.,"03280",0000003280-001,6,A,672.57,1555.39,80880.04
"MULTILINESTRING ((12.142878 54.092366,12.142974 54.092807,12.143468 54.092807,12.143812 54.092731,12.144466 54.092731),(12.14568 54.09319,12.146345 54.09314,12.146935 54.093065,12.147279 54.092939,12.147354 54.092712,12.147333 54.092442,12.1473 54.092272,12.147182 54.092045),(12.15104 54.091001,12.148528 54.091605,12.147669 54.091894,12.14696 54.09207,12.146209 54.092297,12.142302 54.092398,12.140992 54.092423,12.139188 54.092372,12.137557 54.092423,12.135861 54.092297,12.134487 54.092184,12.133155 54.09207,12.131674 54.092058,12.12972 54.092045))",16e8a601-52e8-4fa5-983d-72262aa4e72c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Strande,"00530",0000000530-001,4,A,1789.98,4139.51,645763.21
"MULTILINESTRING ((12.14221 54.078124,12.13875 54.079002))",32ff63ea-e55f-40b8-97f8-cd2d63bf8798,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Adolf-Wilbrandt-Str.,"00120",0000000120-001,6,C,246.66,570.43,29662.15
"MULTILINESTRING ((12.082369 54.086977,12.082443 54.087132,12.082762 54.087291,12.082977 54.087953,12.083105 54.088284,12.083231 54.088397,12.083429 54.088481,12.083673 54.088513,12.084395 54.088542,12.084524 54.08857,12.084709 54.088581,12.085314 54.088604,12.086068 54.088633,12.086116 54.08861,12.086615 54.088625,12.086831 54.088632,12.087105 54.088619,12.087455 54.088555,12.088031 54.088555),(12.085237 54.089275,12.085314 54.088604),(12.086512 54.089366,12.086544 54.089032,12.086615 54.088629))",da3f1072-e9f3-4cbc-900e-6e37adaf43d4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Johannes-Kepler-Str.,"10650",0000010650-001,7,B,650.88,1505.23,39135.85
"MULTILINESTRING ((12.136822 54.075778,12.137739 54.076237,12.138737 54.076743,12.13928 54.077021,12.140569 54.077669))",b95706a2-a6b4-45cc-becd-9e521162d355,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Georg-Büchner-Str.,"02810",0000002810-001,6,C,323.21,747.46,38867.68
